NN_0,NN_1,NN_2,NN_3,NN_4,Logit_0,Logit_1,Logit_2,Logit_3,Logit_4,Xgboost_0,Xgboost_1,Xgboost_2,Xgboost_3,Xgboost_4,SVM_0,SVM_1,SVM_2,SVM_3,SVM_4,RF_0,RF_1,RF_2,RF_3,RF_4,NN,Logistic Regression,Xgboost,SVM,RF,Actual
0.49413082,0.1819483,0.30998966,0.003283779,0.010647475,0.3263485334012483,0.09230901539663426,0.03386694606563098,0.4586913182299483,0.08878418690653818,0.0022808267,0.0019623965,0.00066422165,0.028633067,0.96645945,2.2069581953493085,0.7292990042875069,-0.2991503820343616,3.273469442651613,4.290965896779455,0.22122431064611184,0.0875527717932199,0.07713537780384579,0.3012037975259169,0.3128837422309055,0,0,1,0,4,4
0.13416737,0.16942923,0.107133985,0.5537616,0.035507783,0.7314616044047345,0.012285670412979099,0.13228673555062442,0.020644987150643276,0.10332100248101876,0.9886594,0.0020669415,0.007107521,0.00088077114,0.0012853756,4.284671497933583,1.7636202625291326,3.2089944666424546,-0.18831016677900608,0.736193867166965,0.8020375323887065,0.04567196361425634,0.06809877278668582,0.030657669815564552,0.05353406139478694,3,3,1,1,0,0
0.021143472,0.38471597,0.0013735357,5.7538047e-05,0.5927095,0.1318401949883026,0.1899677056080968,0.15296595626724624,0.30223792620778556,0.22298821692856874,0.0975709,0.080384605,0.1417165,0.6784455,0.0018824755,3.071913171661382,4.161413705762314,2.0725279195049735,-0.14385284706685436,0.8590254414378766,0.16796814881188854,0.19643933838573246,0.2416937666777319,0.24659199465145462,0.14730675147319242,4,4,4,1,3,3
0.3063021,0.07685712,0.3449617,0.044412643,0.22746642,0.21431992102798814,0.3849605785650522,0.15302424986742488,0.0003138173295926574,0.24738143320994216,0.0035824028,0.05396575,0.0003379715,0.00012157428,0.9419923,2.270769585433049,4.2957901709609,0.754298444960361,-0.3165603463865955,3.3014977098306213,0.12722571262324048,0.2400000799595607,0.06402348537839192,0.00350684857489339,0.5652438734639137,2,1,4,1,4,4
0.00573061,0.3703778,0.0012526416,4.064523e-05,0.62259823,0.1949178423447836,0.3942632415648586,0.10160303593112305,0.001511145387738067,0.30770473477149674,0.0022407265,0.9852519,0.00019066864,0.00012806455,0.012188644,2.1845570558925655,4.294123471868229,0.7324332124874822,-0.30828281508836747,3.2947223154042273,0.10075369767834143,0.6706116907189219,0.08345042923283749,0.023491311004767024,0.1216928713651318,4,4,1,4,1,1
0.011548284,0.6323366,0.002284066,8.33582e-06,0.35382262,0.03940411979184261,0.3362942590447865,0.17632520486400036,0.2964516204346025,0.15152479586476816,0.0015961976,0.003163454,0.0018407794,0.9744245,0.018975053,-0.3064690591093355,2.2449208221474235,0.8478611623812081,4.250398283540559,3.2886402867198896,0.03247477888060673,0.11510563794007736,0.08472133102438108,0.6814532726166854,0.08624497953824922,1,1,1,1,3,3
0.7351551,0.0060116756,0.0006732558,0.00035328048,0.2578067,0.14323429712922775,0.023747047212833428,0.1989339893320397,0.4202346952135038,0.21384997111239526,0.048414733,0.0057023214,0.018391527,0.9268449,0.00064648833,1.9387458900860381,-0.2752093974897973,3.269273283997767,4.266304449949427,0.7457225573831066,0.10732048511426427,0.03320011096446031,0.1476343168303775,0.6453815089449028,0.06646357814599539,0,1,4,1,3,3
0.4038624,0.32931662,0.07597636,0.106309034,0.08453553,0.43418292586886265,0.1547185820688019,0.20418954508724707,0.00046296539449037886,0.20644598158059813,0.47176445,0.39673185,0.12672198,0.0012386554,0.0035430163,4.299582207686622,2.1989724054192656,3.274130550516252,-0.30936974619000795,0.7749808677922008,0.4424220216378035,0.16558174656750327,0.23081732527836551,0.0071495517932199945,0.15402935472310775,0,1,1,0,0,1
0.31362745,0.048933145,6.0903298e-05,5.314367e-06,0.63737315,0.0785704306081727,0.14018418597326815,0.0606291222829314,0.6556769569742014,0.06493930416142622,0.0013927604,0.0018315987,0.0008054451,0.9822859,0.0136843035,0.7141408174447352,2.170635716850603,-0.3037871183102059,4.303909481732821,3.2770807849457344,0.030664330421530252,0.03419092840820839,0.022897739865498434,0.8215487758206804,0.09069822548408261,4,0,0,4,3,3
0.33239362,1.42093395e-05,0.017329821,9.243645e-06,0.65025306,0.37816636315183977,0.29702930593282934,0.0715553302840312,0.0023492174484370325,0.25089978318286266,0.82489055,0.14862022,0.023567552,0.0013196636,0.0016020448,4.285730876084739,3.271242317166428,0.8215061343273187,-0.297951408183475,1.8521476482762653,0.5598468615882236,0.19910430233312063,0.09231134548185739,0.013630671317670017,0.135106819279128,4,0,4,0,0,0
0.3088745,0.06643746,0.4396558,0.010341162,0.17469111,0.35092806728725556,0.22261916419193192,0.13651353084912515,0.04223613038154221,0.24770310729014516,0.030258752,0.007903197,0.012133708,0.9390557,0.01064862,3.209028968223675,2.179308309706107,4.172063673477928,-0.2500044317413989,0.8409623275996192,0.21609604963925164,0.24084693047302902,0.16270669655747622,0.18399767675283282,0.19635264657741036,2,0,2,0,1,3
0.44201,0.10026806,0.3112363,0.1127439,0.033741754,0.3447002622094116,0.3433483387526228,0.1455007498370112,0.006751773944674819,0.15969887525627977,0.0015834972,0.97254115,0.002588554,0.0003860951,0.022900743,3.2381779633261227,4.293734524872079,2.0925236877718145,-0.30014120454556087,0.8139974813642717,0.21156068091933,0.4817526572518566,0.1269901246289849,0.01207706073260571,0.16761947646722286,0,0,2,2,1,1
0.35023755,0.35035035,0.19544144,0.045814715,0.058155958,0.1418673040949148,0.0770929245982617,0.03875631087464716,0.5305240312633983,0.21175942916877796,0.0013940807,0.0007394384,0.0014382396,0.018811774,0.9776164,0.7075438416893243,2.1808418471573217,-0.2965454336029336,4.295049887269541,3.2878119282659592,0.08193000183779199,0.051662047109922504,0.041628543753520014,0.1313932820398315,0.6933861252589341,1,1,2,0,4,4
0.4482058,0.0011596397,0.067782626,0.0034342709,0.47941768,0.24601235285384412,0.32287883102037634,0.06883236688651805,0.030376644540968598,0.33189980469829283,0.01827478,0.0015631963,0.9588418,0.0002850238,0.021035131,2.1246489449148975,3.007511829821571,0.8300756247249654,-0.22902121897226724,4.241126127082103,0.20837037952979284,0.1659805322136268,0.1516646551251087,0.266084020352226,0.2079004127792454,4,1,0,0,3,2
0.06902503,0.020606682,0.009024424,0.61624575,0.2850981,0.27860193420371887,0.22825534479124615,0.3779904454408473,0.0002232977685082258,0.1149289777956795,0.0009126095,0.14278631,0.0034196614,0.00035112063,0.85253024,0.9133186410209948,4.283137139846777,2.262561346499637,-0.3065108148816361,3.2361014151316776,0.05653361258982228,0.21656537614317556,0.09070600078619806,0.0013295101699417483,0.6348655003108623,3,3,4,3,4,4
0.32769632,0.2407351,0.18954292,0.18273182,0.05929377,0.13936751716188883,0.3980213783167168,0.1838150660732036,0.08535752463500862,0.1934385138131821,0.3011539,0.5381907,0.093061544,0.06475461,0.002839213,2.0360906920536235,4.2701750820873565,3.2093392151488636,-0.23153002110185786,0.7359209773038871,0.2079945615249119,0.3373415605867847,0.15804722443417124,0.1384122272513439,0.15820442620278846,0,4,0,0,1,1
0.059513256,0.018385692,0.01590394,0.62696344,0.27923363,0.07939268579835658,0.2853930609970571,0.06167667163648325,0.2513353556741452,0.32220222589395786,0.0010827383,0.9673728,0.0033331974,0.008450015,0.019761212,-0.2757245575445752,3.2779735144156263,0.745563732929365,1.8660411033513233,4.261829448830086,0.12422576762054416,0.3664997304557278,0.10823297071603913,0.25957813184875694,0.14146339935893182,3,3,4,3,1,1
0.0134126255,0.05221816,0.3859272,0.03615494,0.51228714,0.41128174976823656,0.2571502107720784,0.10700849254879116,0.00020131375138272668,0.2243582331595111,0.056806967,0.0011928646,0.00015056231,7.241661e-05,0.94177717,4.284587721089964,2.2229039430301025,0.774038846180961,-0.3032618539313954,3.27082267845369,0.3318973621316115,0.0947745865410284,0.06009548777578384,0.006664243843630687,0.5065683197079456,4,1,4,4,4,4
0.45459127,0.42516777,0.09160506,0.004361346,0.024274576,0.47543024921970145,0.18064545060430431,0.1451338041842019,3.277094918725264e-05,0.198757725042605,0.0044460045,0.120241456,0.00026062888,6.238638e-05,0.87498957,3.291040269354328,2.2312069913812715,0.84734749264003,-0.31382494566377245,4.295394608117746,0.3212954406985606,0.12693111700491846,0.06649909583385366,0.0017026223789302385,0.4835717240837368,0,1,1,0,4,1
0.2711347,0.31038615,0.25142077,0.13094565,0.03611271,0.27206227969777047,0.376674971999938,0.041489735735131913,0.01443837130980086,0.2953346412573587,0.0060879183,0.98173803,0.00047598255,0.00031071174,0.011387329,2.1782349746946013,4.248383811746022,0.7790266990870023,-0.28507874156424173,3.2639089453606194,0.15940300355853515,0.46113494430517776,0.10983170109838605,0.1222335084646381,0.14739684257326277,1,4,2,1,1,1
0.0048670024,0.58142865,0.0012087009,2.4943608e-06,0.41249314,0.0502145058422771,0.050048719309689106,0.07960452384377267,0.4163552010490722,0.4037770499551888,0.00043625984,0.00047496584,0.0007926912,0.9412279,0.057068218,0.7267261828295651,1.7512782759727432,-0.2995365870600284,3.2795887402429282,4.305899231841202,0.0702452182784541,0.02279590394493661,0.020410939384931506,0.7052350129894276,0.18131292540225036,1,1,4,1,3,3
0.40296257,0.00096989865,3.037457e-05,9.564844e-07,0.59603626,0.123188440670257,0.4633275806417349,0.16022042835579214,0.0025710716937018515,0.2506924786385141,0.01360684,0.0012474323,0.9748113,0.000118282325,0.010216177,2.1457414370939527,4.24835514821778,1.0643597802753517,-0.28411972008527103,3.215731885191499,0.2728767326876182,0.31691227492215485,0.24878249815784734,0.023929408651463365,0.13749908558091614,4,0,0,0,1,2
0.04728989,0.013755819,0.007677935,0.73482674,0.19644962,0.1814649969884039,0.22724966993309395,0.08266442550922404,0.00020921621329354038,0.5084116913559844,0.0044488306,0.97662354,0.00045495477,0.00034499253,0.018127674,2.2499596726483895,3.249890280211857,0.759317445872229,-0.3118660141287545,4.305858719232861,0.22082252047815668,0.4226391315629193,0.17465844521268603,0.025748189441294103,0.15613171330494388,3,3,3,3,1,1
0.548843,0.032213576,0.36957145,0.020103717,0.029268289,0.2782765217573138,0.2767729318896446,0.03521371965637298,0.00825488443159948,0.40148194226506917,0.009189133,0.96503687,0.00035294628,0.00023722328,0.025183879,3.270821982257591,2.157660205538008,0.7313594114779887,-0.30065557732438547,4.296797053740832,0.21023485824402666,0.3824485922452292,0.07739689409873506,0.11123163632822441,0.21868801908378457,0,2,2,2,1,1
0.4022472,0.31979114,0.22629194,0.0039025724,0.047767155,0.23460246614710875,0.35441651900993215,0.17583838780543512,0.0015588168987770285,0.23358381013874707,0.29342064,0.26974967,0.43245423,0.0027272075,0.0016482557,4.266256821554795,2.2373904805002693,1.1616548498307315,-0.3018933364687272,3.22971237853,0.25990733160905555,0.3147245743328527,0.15858896394598124,0.022731869188508346,0.24404726092360204,0,1,1,1,1,2
0.010328455,0.7066898,0.0027495134,1.9150268e-05,0.28021318,0.5157845863926916,0.2310581942281731,0.07203878272757402,0.0004291585612417227,0.18068927809031948,0.08401686,0.003047127,0.0003791746,0.000114897724,0.91244197,2.275749316610797,3.215198454891596,0.8846062922707405,-0.3055189970462886,4.276868947890628,0.34759358462335493,0.11669441261306768,0.07441890663558079,0.0008818606934927996,0.46041123543450346,1,1,1,1,4,4
0.0059374636,0.5626437,0.0027517779,2.6078811e-05,0.428641,0.13277042862409363,0.30542927920341545,0.10699665962823807,0.18573047050656344,0.2690731620376894,0.19157161,0.25452566,0.27192363,0.27969462,0.0022844777,0.9993766432477477,4.24320871434297,3.149233782037692,1.9767202355142186,-0.2581268232978319,0.16101409644829875,0.31976431368897584,0.1311777296597627,0.2037866479589793,0.18425721224398334,1,1,4,1,1,2
0.005989411,0.6007752,0.0034562626,0.00068089145,0.38909826,0.1787370355565582,0.3255526782860001,0.2949454370811929,0.002346153072056192,0.1984186960041926,0.2555052,0.39708006,0.3384306,0.0025020477,0.006482085,2.041269752532653,4.274044722800453,3.2402404963837212,-0.29250485524204106,0.9491673257125056,0.2782905901018432,0.25198179801742165,0.20576493007452734,0.003228993386384705,0.26073368841982303,1,3,1,1,0,1
0.46123102,0.45382404,0.05962888,0.0149820475,0.0103340745,0.2898132620143413,0.2791799931740436,0.3109566714650584,0.0025785414080065844,0.11747153193855016,0.0010432446,0.9669831,0.002482917,0.00027553033,0.029215295,2.1128315882865247,4.2690861624558165,3.2518253792968164,-0.2802317065080287,0.7615710084820865,0.09568073017518122,0.6611580156998608,0.14819142617093775,0.02453831340228399,0.07043151455173642,0,0,1,1,1,1
0.4424976,0.14446321,0.00015789071,4.56832e-06,0.41287667,0.3343491198671211,0.32981352394303626,0.0884602004814115,0.0004167228151255904,0.24696043289330546,0.0069310493,0.9397908,0.0007305433,0.00024202422,0.052305613,2.2651745189425556,3.2216554435887765,0.8687555913692632,-0.30583225319701873,4.284988150747553,0.34792638188685926,0.3458065087017981,0.13668630611389015,0.003551515726936964,0.16602928757051547,0,0,0,0,0,1
0.3868151,0.00020682608,0.00034293474,0.0075779743,0.6050571,0.301681651374638,0.27408291698196136,0.1299625463671271,0.023053306711819686,0.27121957856445394,0.37704617,0.14966615,0.45185092,0.017741397,0.0036953473,4.264028874607651,3.2295386973098332,0.9666604050627753,-0.2772549522421012,1.8362182944775358,0.38182788409267887,0.21382799380062434,0.2426855720828662,0.029044708316819073,0.13261384170701151,4,3,4,0,0,2
0.31057474,0.28292915,0.21976455,0.102555364,0.084176145,0.24270875444159504,0.3323706722725129,0.22697068985139807,0.0032578043022883827,0.19469207913220563,0.07451674,0.013886557,0.009182442,0.00025998114,0.9021543,2.2404004593606652,4.284272803861286,2.237895339040712,-0.30892007601565075,2.213427882950617,0.34009594182675473,0.24391039640349635,0.11025159013647165,0.026850349749421017,0.2788917218838563,0,2,2,1,0,4
0.086896226,0.022455562,0.05113542,0.4825562,0.3569566,0.3103475653548191,0.08210956572367588,0.20493204274242227,0.00018836424653767932,0.40242246193254505,0.01627167,0.0027739278,0.24694444,0.00062679074,0.7333831,4.291275304847285,0.9941557225071491,2.2072946665189184,-0.309650083335706,3.272971374422076,0.19393973214874727,0.17223077799528866,0.2713447143916425,0.02033333333333333,0.34215144213098825,3,1,4,4,4,4
0.57779807,0.17708194,0.18057127,0.0020666043,0.06248208,0.26502307334747743,0.368708893202368,0.1453864843133961,0.003945620041719407,0.21693592909503903,0.6274035,0.29564944,0.06430681,0.008914476,0.0037257958,4.287486476528336,2.1064762463595894,0.7639203463199593,-0.2817147155933553,3.177943675368806,0.3066181273697747,0.38869379023283296,0.0945917417194222,0.025800171170313614,0.18429616950765662,0,0,0,0,1,1
0.50632167,0.29276216,0.07554147,0.074784,0.05059065,0.1908364018694687,0.3734872653307456,0.2439993054736827,0.00110471692936006,0.1905723103967428,0.18042484,0.008763071,0.0067382646,0.00023051028,0.8038433,2.2391313499761845,4.259385450312822,2.235325097767432,-0.30374462204685376,2.2150590521202056,0.3557719226635843,0.2626706807422724,0.09424323479950106,0.0053931076435693535,0.28192105415107277,0,0,0,0,0,4
0.054199018,0.0075542536,0.014800381,0.9141826,0.009263815,0.25733278229816653,0.15057764194956422,0.08542747946584948,0.26186064969613626,0.24480144659028355,0.17126127,0.24972443,0.4887113,0.08935954,0.000943522,4.255766950680568,3.12226105746529,1.8067673568829103,0.9435488307204122,-0.23212417089856377,0.2537614140654656,0.24132217845291684,0.12968371999602618,0.28551810692446516,0.08971458056112613,3,3,3,3,3,2
0.43241423,0.0005581006,0.07252709,0.0015167752,0.49298385,0.2499236878225201,0.373838701707155,0.12037900126659318,0.013973605512601052,0.2418850036911307,0.36373374,0.5026546,0.12343167,0.008194933,0.0019850356,4.249836447143866,3.250993743496037,2.0966777718833645,-0.27051014319634953,0.7727204043136753,0.28532156037303424,0.4383554247209743,0.1370839542159018,0.03637126083682468,0.10286779985326495,4,1,0,0,1,1
0.52560997,0.22420397,0.15951104,0.04453027,0.046144757,0.11420433279661739,0.3810180071861172,0.2615588417820195,0.05066090049693811,0.1925579177383077,0.23068762,0.24779981,0.49321368,0.025257282,0.0030415829,1.8437583879408619,4.264050243746997,3.256060110555554,-0.2692605468672842,0.7763087138562328,0.18009754709406914,0.4170952153041337,0.21669796639766908,0.06523801837499121,0.12087125282913704,0,0,1,0,1,1
0.4348551,0.47443283,0.06344005,0.013696187,0.01357584,0.09846848078691564,0.3838875276498541,0.1738726212594739,0.027811228469737565,0.3159601418340187,0.12957919,0.6331801,0.22582334,0.0068987748,0.004518641,4.2178750622738965,3.2223738900181167,2.183032224280848,-0.28193248418509564,1.0910958893098028,0.19487031859723544,0.38760791403318634,0.2037883843246846,0.020019478889393677,0.19371390415549974,1,1,1,1,1,1
0.030666107,0.49698907,0.0020953303,2.6019816e-05,0.4702235,0.1657816908166628,0.3517853671110467,0.16536743431436499,0.043942544981103115,0.2731229627768224,0.11616131,0.80411047,0.0576158,0.02073807,0.0013743868,1.832850575346184,4.278517850741961,3.0715542477975175,-0.2443042338854534,0.7946531750494736,0.17127282762245735,0.4222007138234362,0.23723149985401853,0.08294784612624469,0.08634711257384325,1,1,1,1,1,1
0.6021279,0.32846862,0.051532716,0.007614912,0.01025591,0.48256027481155706,0.13023123007240614,0.2586999012463089,0.010069452850257449,0.11843914101947044,0.05965953,0.05378303,0.88452005,0.0011510326,0.00088633935,3.2619020984812246,2.090834953105253,4.281722165440758,-0.2884030952593728,0.7483517163419827,0.2388769576513965,0.13690806472873804,0.3740172567687139,0.010935661653144038,0.2392620591980074,0,1,0,0,2,2
0.12383244,0.029705064,0.10459631,0.7225336,0.019332485,0.1749038769541908,0.012497356340531436,0.07172937127958472,0.3639277786537936,0.37694161677189947,0.014909154,0.0008854817,0.0039212005,0.98006564,0.00021851384,3.2054845090389636,-0.26309433478059396,0.8055487906365355,4.257383062778069,2.0434116847990795,0.25712834273736174,0.030800420217260593,0.05403547142767371,0.4991733048841907,0.1588624607335133,3,3,3,3,3,3
0.00081991154,0.7096976,7.1735635e-06,9.908718e-06,0.2894654,0.2688391673883141,0.2547570111284116,0.10057911219975496,0.17837927333124848,0.19744543595227082,0.0141565455,0.0033321322,0.924972,0.04972112,0.007818256,3.180998839008126,2.186066164967055,-0.2437194005738223,4.244491295978174,0.7623436471524051,0.16889182505887365,0.21124122049414745,0.21851193793814747,0.22590918533025053,0.1754458311785808,1,0,1,1,3,2
